,index,review,rating,score_cat,country
1910,258,it would be a much nicer experience to see the entire response printed immediately and wholesale,4.0,neutral,us
1911,258,similar i modifications could help users with accessibility needs,4.0,neutral,us
1912,258,the underlying lam changes the world as we all know,4.0,neutral,us
1913,258,i am taking that for granted in this review,4.0,neutral,us
1914,259,i love the attic feedback when the model is typing nice touch,5.0,positive,us
1915,259,would love to hear a sound when a generation is complete thought,5.0,positive,us
1916,259,additionally given that it uses whisper and whisper is amazing could we see handsfree access sometime soon,5.0,positive,us
1917,259,would love to be able to open the app hit the dictation button and talk to chatgpt while on the got,5.0,positive,us
1918,259,bing chat lets you do this kind of but the speech recognition they use is awful,5.0,positive,us
1919,260,consistently great constant updates to make the app better,5.0,positive,us
1920,260,voice to text is amazingly useful meeting recap brain dumps ideas etc i am thrilled to see where openai takes things over the next 10 years,5.0,positive,us
1921,260,it's already nothing short of astonishing,5.0,positive,us
1922,260,so i'm not sure what word could possibly describe what this technology will be like in ten years time to a better future,5.0,positive,us
1923,261,i love chatgpt best thing in the world,5.0,positive,us
1924,261,has help me with so many emails speeches articles that i have been stuck on writing work emails writing volunteer emails while writing responses to difficult questions while making sure that i am as professional as possible has been with the support of chatgpt i couldn't have done it without the experience the knowledge and the great support,5.0,positive,us
1925,261,!,5.0,positive,us
1926,262,i've had this app for a while now and i come back every so often to chat and see how it's changed,5.0,positive,us
1927,262,the most recent changes have been phenomenal,5.0,positive,us
1928,262,i've been chatting more as a results,5.0,positive,us
1929,262,aids responses are significantly better more thought out and relevant,5.0,positive,us
1930,262,i asked a hypothetical question on walrus evolution and got such a fantastic answer i've been up for an hour now asking about evolution,5.0,positive,us
1931,262,thanks guys,5.0,positive,us
1932,263,this apps simple design is truly amazing,5.0,positive,us
1933,263,it has become an essential tool for me in my work and i can't imagine being without it,5.0,positive,us
1934,263,i love how the pages are clean and free from any ads,5.0,positive,us
1935,263,additionally i'm thrilled that all my conversation history is still accessible,5.0,positive,us
1936,263,and i do hope that the developers will open up the plains to all users soon,5.0,positive,us
1937,263,i'm eagerly looking forward to trying them out as a free user,5.0,positive,us
1938,264,for a chat ai it is limited in the ways of thinking and tends to repeat itself,1.0,negative,us
1939,264,i find this annoying and also useless as in conversations it will be discriminatory towards certain ways of thinking due to policy and social standards,1.0,negative,us
1940,264,this limiting it's own form of chatting and understanding although it's cool in some areas but it's ignorant in social justice and acceptance as well as understandings of science,1.0,negative,us
1941,264,there can be far better chat is that aren't discriminatory towards those it doesn't understand such as the derogatory term of “cisgenders” instead of straight male or females and the rights in which they have,1.0,negative,us
1942,264,instead it tends to favor those of transgender even if it's harmful to a normal men and women,1.0,negative,us
1943,265,this is basically the one smart kid that feels like they should be a grade higher,5.0,positive,us
1944,265,either way teachers can tell if it ai or not be they're old,5.0,positive,us
1945,265,although that there are ai scanners they aren't that accurate it's like an 78 just play your cards right,5.0,positive,us
1946,265,also you can get the response to be smarter or dumber make it to your level so your teachers doesn't know it's not you,5.0,positive,us
1947,265,chatgpt.,5.0,positive,us
1948,265,see thought it was human huh,5.0,positive,us
1949,266,seems like two features were left out that would majorly improve functionality and would also be very easy to include 1. i can speak to it but it can't speak back,3.0,negative,us
1950,266,seems a bit limited unnecessarily,3.0,negative,us
1951,266,i wanna explore ideas without being handcuffed to a screen,3.0,negative,us
